 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
196,20190816_foci_10ugml_50min_03.TIF:0006-0349-0093:6,32,7269.062,4993,11272,93.029,349.084,18.850,232610.000,232610.000,6
197,20190816_foci_10ugml_50min_03.TIF:0006-0329-0102:6,32,6748.219,4518,10854,102.150,328.985,18.850,215943.000,215943.000,6
198,20190816_foci_10ugml_50min_03.TIF:0006-0325-0096:6,32,7018.875,4741,10975,96.057,324.992,18.850,224604.000,224604.000,6
199,20190816_foci_10ugml_50min_03.TIF:0006-0346-0102:6,32,6071.469,3930,8890,102.175,346.225,18.850,194287.000,194287.000,6
200,20190816_foci_10ugml_50min_03.TIF:0006-0329-0113:6,32,5226.000,3786,8689,113.085,329.073,18.850,167232.000,167232.000,6
201,20190816_foci_10ugml_50min_03.TIF:0007-0351-0108:7,32,8371.188,4575,18143,108.246,350.987,18.850,267878.000,267878.000,7
202,20190816_foci_10ugml_50min_03.TIF:0007-0349-0093:7,32,9399.781,5244,14881,93.298,349.094,18.850,300793.000,300793.000,7
203,20190816_foci_10ugml_50min_03.TIF:0007-0327-0087:7,32,6076.969,3819,11495,87.165,327.143,18.850,194463.000,194463.000,7
204,20190816_foci_10ugml_50min_03.TIF:0007-0336-0110:7,32,5984.250,4095,11368,110.057,336.096,18.850,191496.000,191496.000,7
205,20190816_foci_10ugml_50min_03.TIF:0007-0348-0089:7,32,6270.312,4219,10907,89.203,348.103,18.850,200650.000,200650.000,7
206,20190816_foci_10ugml_50min_03.TIF:0007-0336-0092:7,32,6645.406,5363,8866,92.019,336.042,18.850,212653.000,212653.000,7
207,20190816_foci_10ugml_50min_03.TIF:0008-0340-0104:8,32,12785.469,5154,22899,104.398,340.263,18.850,409135.000,409135.000,8
208,20190816_foci_10ugml_50min_03.TIF:0008-0332-0099:8,32,9279.438,4671,19347,99.158,332.167,18.850,296942.000,296942.000,8
209,20190816_foci_10ugml_50min_03.TIF:0008-0339-0082:8,32,7343.906,4300,16969,82.344,339.279,18.850,235005.000,235005.000,8
210,20190816_foci_10ugml_50min_03.TIF:0008-0332-0076:8,32,7936.656,3749,16424,76.344,332.288,18.850,253973.000,253973.000,8
211,20190816_foci_10ugml_50min_03.TIF:0008-0316-0094:8,32,5346.219,3487,9384,94.118,316.036,18.850,171079.000,171079.000,8
212,20190816_foci_10ugml_50min_03.TIF:0009-0349-0102:9,32,8391.812,4175,14775,102.046,349.330,18.850,268538.000,268538.000,9
213,20190816_foci_10ugml_50min_03.TIF:0009-0336-0094:9,32,6343.469,3873,12838,94.129,336.130,18.850,202991.000,202991.000,9
214,20190816_foci_10ugml_50min_03.TIF:0009-0342-0107:9,32,7583.938,4426,12619,106.912,341.931,18.850,242686.000,242686.000,9
215,20190816_foci_10ugml_50min_03.TIF:0010-0337-0102:10,32,5712.250,3756,9864,102.056,337.275,18.850,182792.000,182792.000,10
216,20190816_foci_10ugml_50min_03.TIF:0003-0334-0250:3,32,5412.906,3439,8839,250.071,334.083,18.850,173213.000,173213.000,3
217,20190816_foci_10ugml_50min_03.TIF:0005-0353-0260:5,32,13982.562,4793,31627,260.228,353.226,18.850,447442.000,447442.000,5
218,20190816_foci_10ugml_50min_03.TIF:0005-0357-0254:5,32,5922.531,4041,9515,254.124,357.139,18.850,189521.000,189521.000,5
219,20190816_foci_10ugml_50min_03.TIF:0005-0333-0262:5,32,5933.438,3973,9937,262.091,333.074,18.850,189870.000,189870.000,5
220,20190816_foci_10ugml_50min_03.TIF:0006-0338-0265:6,32,10637.844,4298,20499,265.313,338.162,18.850,340411.000,340411.000,6
221,20190816_foci_10ugml_50min_03.TIF:0006-0331-0249:6,32,5977.750,4188,11397,249.064,331.187,18.850,191288.000,191288.000,6
222,20190816_foci_10ugml_50min_03.TIF:0006-0342-0257:6,32,6919.469,4616,10166,256.932,342.050,18.850,221423.000,221423.000,6
223,20190816_foci_10ugml_50min_03.TIF:0006-0353-0259:6,32,6589.812,3747,9956,259.172,353.201,18.850,210874.000,210874.000,6
224,20190816_foci_10ugml_50min_03.TIF:0006-0334-0254:6,32,5516.688,4051,9109,254.051,334.124,18.850,176534.000,176534.000,6
225,20190816_foci_10ugml_50min_03.TIF:0007-0341-0265:7,32,10252.156,4738,20038,265.371,341.455,18.850,328069.000,328069.000,7
226,20190816_foci_10ugml_50min_03.TIF:0007-0325-0262:7,32,5427.312,3680,11197,262.192,325.232,18.850,173674.000,173674.000,7
227,20190816_foci_10ugml_50min_03.TIF:0007-0349-0252:7,32,5760.000,4233,9982,252.099,349.129,18.850,184320.000,184320.000,7
228,20190816_foci_10ugml_50min_03.TIF:0007-0331-0253:7,32,6053.531,4238,9363,252.899,331.015,18.850,193713.000,193713.000,7
229,20190816_foci_10ugml_50min_03.TIF:0007-0343-0257:7,32,6300.250,4405,9144,257.012,342.912,18.850,201608.000,201608.000,7
230,20190816_foci_10ugml_50min_03.TIF:0008-0332-0262:8,32,8700.000,4968,15566,262.029,332.236,18.850,278400.000,278400.000,8
231,20190816_foci_10ugml_50min_03.TIF:0008-0347-0266:8,32,8262.281,4626,15537,266.158,346.771,18.850,264393.000,264393.000,8
232,20190816_foci_10ugml_50min_03.TIF:0008-0342-0268:8,32,8609.125,4749,14188,268.104,342.262,18.850,275492.000,275492.000,8
233,20190816_foci_10ugml_50min_03.TIF:0008-0350-0253:8,32,5566.188,3639,9547,253.138,349.988,18.850,178118.000,178118.000,8
234,20190816_foci_10ugml_50min_03.TIF:0008-0353-0267:8,32,5162.750,3787,9123,267.149,353.077,18.850,165208.000,165208.000,8
235,20190816_foci_10ugml_50min_03.TIF:0008-0344-0240:8,32,5640.500,3819,9464,240.222,344.228,18.850,180496.000,180496.000,8
236,20190816_foci_10ugml_50min_03.TIF:0009-0345-0266:9,32,8821.750,4550,18588,265.970,345.107,18.850,282296.000,282296.000,9
237,20190816_foci_10ugml_50min_03.TIF:0004-0345-0164:4,32,8882.156,4549,13494,163.997,345.190,18.850,284229.000,284229.000,4
238,20190816_foci_10ugml_50min_03.TIF:0004-0339-0170:4,32,8879.406,6644,11802,170.020,339.056,18.850,284141.000,284141.000,4
239,20190816_foci_10ugml_50min_03.TIF:0004-0333-0175:4,32,7643.500,4337,11004,175.164,333.182,18.850,244592.000,244592.000,4
240,20190816_foci_10ugml_50min_03.TIF:0005-0345-0181:5,32,7536.094,4261,13294,181.048,345.229,18.850,241155.000,241155.000,5
241,20190816_foci_10ugml_50min_03.TIF:0006-0350-0174:6,32,7005.375,4894,10509,173.976,350.034,18.850,224172.000,224172.000,6
242,20190816_foci_10ugml_50min_03.TIF:0006-0352-0169:6,32,6478.656,3969,10407,169.139,351.968,18.850,207317.000,207317.000,6
243,20190816_foci_10ugml_50min_03.TIF:0007-0347-0173:7,32,7755.750,4384,15714,173.127,347.093,18.850,248184.000,248184.000,7
244,20190816_foci_10ugml_50min_03.TIF:0007-0351-0187:7,32,6552.062,4278,9888,187.141,351.198,18.850,209666.000,209666.000,7
245,20190816_foci_10ugml_50min_03.TIF:0007-0354-0178:7,32,6090.938,3677,9911,178.049,354.220,18.850,194910.000,194910.000,7
246,20190816_foci_10ugml_50min_03.TIF:0007-0367-0173:7,32,6660.562,4489,9262,173.062,366.991,18.850,213138.000,213138.000,7
247,20190816_foci_10ugml_50min_03.TIF:0007-0343-0181:7,32,6019.344,4165,9876,180.989,343.137,18.850,192619.000,192619.000,7
248,20190816_foci_10ugml_50min_03.TIF:0008-0343-0181:8,32,9742.156,4637,17528,181.213,343.179,18.850,311749.000,311749.000,8
249,20190816_foci_10ugml_50min_03.TIF:0008-0353-0188:8,32,10998.750,5559,18835,188.132,352.896,18.850,351960.000,351960.000,8
250,20190816_foci_10ugml_50min_03.TIF:0008-0367-0174:8,32,8037.719,5486,11154,173.926,367.021,18.850,257207.000,257207.000,8
251,20190816_foci_10ugml_50min_03.TIF:0008-0357-0180:8,32,5951.719,4122,8816,180.105,357.135,18.850,190455.000,190455.000,8
252,20190816_foci_10ugml_50min_03.TIF:0009-0346-0173:9,32,5193.875,4112,9822,173.083,346.052,18.850,166204.000,166204.000,9
253,20190816_foci_10ugml_50min_03.TIF:0010-0358-0179:10,32,5691.688,3856,8828,179.087,358.052,18.850,182134.000,182134.000,10
254,20190816_foci_10ugml_50min_03.TIF:0001-0388-0028:1,32,8506.094,4570,12422,27.840,388.239,18.850,272195.000,272195.000,1
255,20190816_foci_10ugml_50min_03.TIF:0002-0388-0028:2,32,7369.000,4449,11285,27.878,388.180,18.850,235808.000,235808.000,2
256,20190816_foci_10ugml_50min_03.TIF:0006-0379-0037:6,32,5220.562,3242,8990,37.097,379.252,18.850,167058.000,167058.000,6
257,20190816_foci_10ugml_50min_03.TIF:0009-0390-0016:9,32,5228.781,3190,8430,15.976,390.304,18.850,167321.000,167321.000,9
258,20190816_foci_10ugml_50min_03.TIF:0010-0397-0031:10,32,5324.812,3864,8249,31.136,397.123,18.850,170394.000,170394.000,10
259,20190816_foci_10ugml_50min_03.TIF:0011-0393-0038:11,32,5952.344,3491,8405,38.198,392.898,18.850,190475.000,190475.000,11
260,20190816_foci_10ugml_50min_03.TIF:0004-0413-0424:4,32,6330.656,4028,9710,424.104,413.014,18.850,202581.000,202581.000,4
261,20190816_foci_10ugml_50min_03.TIF:0005-0466-0315:5,32,6240.969,4002,10626,315.026,466.067,18.850,199711.000,199711.000,5
