 ,Label,Area,Mean,Min,Max,XM,YM,Perim.,IntDen,RawIntDen,Slice
207,20190816_foci_10ugml_30min_02.TIF:0005-0426-0155:5,32,7440.906,4301,13010,155.086,426.267,18.850,238109,238109,5
208,20190816_foci_10ugml_30min_02.TIF:0006-0420-0159:6,32,9889.312,4821,20235,159.281,420.009,18.850,316458,316458,6
209,20190816_foci_10ugml_30min_02.TIF:0006-0432-0158:6,32,10475.156,4926,19474,158.175,432.162,18.850,335205,335205,6
210,20190816_foci_10ugml_30min_02.TIF:0006-0439-0149:6,32,8109.875,4400,17177,149.269,439.284,18.850,259516,259516,6
211,20190816_foci_10ugml_30min_02.TIF:0006-0443-0164:6,32,7531.156,4309,14404,164.172,442.870,18.850,240997,240997,6
212,20190816_foci_10ugml_30min_02.TIF:0006-0432-0133:6,32,5452.125,3716,8754,133.071,432.171,18.850,174468,174468,6
213,20190816_foci_10ugml_30min_02.TIF:0007-0439-0166:7,32,9016.781,4298,18601,166.129,439.390,18.850,288537,288537,7
214,20190816_foci_10ugml_30min_02.TIF:0007-0434-0135:7,32,6946.531,4009,10891,135.096,434.105,18.850,222289,222289,7
215,20190816_foci_10ugml_30min_02.TIF:0007-0436-0143:7,32,6035.031,4010,10726,143.119,436.155,18.850,193121,193121,7
216,20190816_foci_10ugml_30min_02.TIF:0007-0430-0162:7,32,6008.719,3704,9704,161.953,430.384,18.850,192279,192279,7
217,20190816_foci_10ugml_30min_02.TIF:0008-0435-0134:8,32,9650.812,4324,19224,134.377,435.169,18.850,308826,308826,8
218,20190816_foci_10ugml_30min_02.TIF:0008-0434-0152:8,32,5859.594,3417,10864,152.188,434.131,18.850,187507,187507,8
219,20190816_foci_10ugml_30min_02.TIF:0008-0448-0146:8,32,5029.969,3678,8376,146.141,448.201,18.850,160959,160959,8
220,20190816_foci_10ugml_30min_02.TIF:0009-0431-0170:9,32,8431.188,4594,14387,169.885,431.060,18.850,269798,269798,9
221,20190816_foci_10ugml_30min_02.TIF:0009-0423-0137:9,32,6150.750,3657,12454,137.151,423.296,18.850,196824,196824,9
222,20190816_foci_10ugml_30min_02.TIF:0009-0432-0147:9,32,6412.156,3842,9500,147.077,432.131,18.850,205189,205189,9
223,20190816_foci_10ugml_30min_02.TIF:0010-0441-0158:10,32,8151.031,3812,16789,158.374,441.042,18.850,260833,260833,10
224,20190816_foci_10ugml_30min_02.TIF:0010-0432-0148:10,32,8400.344,4427,14994,147.915,432.105,18.850,268811,268811,10
225,20190816_foci_10ugml_30min_02.TIF:0003-0429-0220:3,32,5410.062,3658,9109,220.134,429.233,18.850,173122,173122,3
226,20190816_foci_10ugml_30min_02.TIF:0005-0422-0233:5,32,7234.000,4097,11593,233.301,422.151,18.850,231488,231488,5
227,20190816_foci_10ugml_30min_02.TIF:0006-0428-0221:6,32,8764.062,3575,16242,221.317,428.201,18.850,280450,280450,6
228,20190816_foci_10ugml_30min_02.TIF:0006-0435-0231:6,32,6182.219,3773,10605,231.068,435.204,18.850,197831,197831,6
229,20190816_foci_10ugml_30min_02.TIF:0006-0420-0233:6,32,5345.125,3463,10194,233.204,420.238,18.850,171044,171044,6
230,20190816_foci_10ugml_30min_02.TIF:0007-0440-0220:7,32,6174.812,3593,11209,219.922,440.247,18.850,197594,197594,7
231,20190816_foci_10ugml_30min_02.TIF:0007-0440-0235:7,32,5819.312,3672,9436,234.797,440.039,18.850,186218,186218,7
232,20190816_foci_10ugml_30min_02.TIF:0002-0461-0404:2,32,8326.094,5867,12174,404.004,461.064,18.850,266435,266435,2
233,20190816_foci_10ugml_30min_02.TIF:0003-0460-0406:3,32,11122.969,5895,15231,405.950,460.215,18.850,355935,355935,3
234,20190816_foci_10ugml_30min_02.TIF:0006-0476-0407:6,32,5100.250,3066,9366,407.015,476.219,18.850,163208,163208,6
235,20190816_foci_10ugml_30min_02.TIF:0008-0480-0415:8,32,5842.594,3409,10367,415.182,479.949,18.850,186963,186963,8
236,20190816_foci_10ugml_30min_02.TIF:0008-0474-0407:8,32,4886.812,3027,8103,406.937,474.250,18.850,156378,156378,8
237,20190816_foci_10ugml_30min_02.TIF:0009-0480-0408:9,32,5036.875,3546,8600,408.022,480.054,18.850,161180,161180,9
238,20190816_foci_10ugml_30min_02.TIF:0010-0470-0403:10,32,6557.188,3564,10783,403.111,470.081,18.850,209830,209830,10
239,20190816_foci_10ugml_30min_02.TIF:0006-0467-0088:6,32,7519.094,4371,13079,88.122,467.089,18.850,240611,240611,6
240,20190816_foci_10ugml_30min_02.TIF:0008-0474-0064:8,32,6203.312,3874,9801,64.008,473.936,18.850,198506,198506,8
241,20190816_foci_10ugml_30min_02.TIF:0009-0472-0074:9,32,7352.688,4052,11783,74.177,472.156,18.850,235286,235286,9
242,20190816_foci_10ugml_30min_02.TIF:0009-0479-0085:9,32,5352.594,3627,8813,85.267,479.040,18.850,171283,171283,9
243,20190816_foci_10ugml_30min_02.TIF:0010-0473-0070:10,32,6467.125,3814,13014,70.139,472.997,18.850,206948,206948,10
244,20190816_foci_10ugml_30min_02.TIF:0010-0478-0055:10,32,8027.344,4257,10754,55.150,478.264,18.850,256875,256875,10
245,20190816_foci_10ugml_30min_02.TIF:0010-0485-0075:10,32,5018.938,3746,8789,75.088,485.030,18.850,160606,160606,10
246,20190816_foci_10ugml_30min_02.TIF:0011-0468-0081:11,32,5308.031,3607,10268,80.957,468.084,18.850,169857,169857,11
247,20190816_foci_10ugml_30min_02.TIF:0011-0480-0056:11,32,6611.125,4292,8899,56.265,479.967,18.850,211556,211556,11
248,20190816_foci_10ugml_30min_02.TIF:0012-0471-0057:12,32,6254.750,4418,8718,57.112,471.090,18.850,200152,200152,12
